,RV_15s,RV_2min,RV_5min,RV_10min,RV_15min,DR,RK,open,high,low,close
2015-08-31,0.000204687,0.000101062,0.000117615,9.22E-05,8.15E-05,0.016742294,8.88E-05,94.88,95.17,93.5899,93.98
2015-09-01,0.000732079,0.00042821,0.00050332,0.000555442,0.00045836,0.027180275,0.000141133,92.135,93.98,91.46,92.26
2015-09-02,0.000221399,0.000215969,0.000171203,0.000211058,0.000173764,0.010537795,7.02E-05,93.17,93.4799,92.5,93.36
2015-09-03,0.000150288,0.000160506,0.000100202,0.000114382,0.000133632,0.019747368,9.16E-05,93.65,94.1,92.26,92.6001
2015-09-04,0.000259438,0.000235607,0.000215607,0.000210001,0.000170935,0.014220587,0.00012081,91.58,91.87,90.5728,91.32
2015-09-08,0.000450449,0.000451864,0.000410426,0.000439894,0.000478047,0.015123906,6.76E-05,93.12,93.93,92.5201,93.89
2015-09-09,0.000283458,0.000166064,0.000138997,0.000137526,8.78E-05,0.033445075,0.000128919,94.99,95.16,92.03,92.27
2015-09-10,0.000191732,0.000145237,0.000106878,0.000128144,0.000133952,0.01999201,0.000140343,92.035,93.46,91.6101,92.69
2015-09-11,0.000104486,0.000108166,0.00011662,0.000133071,0.000125628,0.012987196,8.15E-05,92.45,93,91.8,92.96
2015-09-14,0.000106058,7.96E-05,7.65E-05,0.000103599,9.03E-05,0.014912039,8.06E-05,93,93.91,92.52,93.3
2015-09-15,0.000121363,0.000105612,0.000108329,7.18E-05,7.17E-05,0.016602136,6.81E-05,93.79,94.7399,93.18,94.4
2015-09-16,8.56E-05,6.20E-05,6.79E-05,6.64E-05,4.97E-05,0.013080631,6.11E-05,94.175,94.8101,93.578,94.56
2015-09-17,0.000254075,0.000178151,0.000181516,0.000174029,0.000155934,0.042346488,0.000188065,94.53,98.4,94.3201,94.86
2015-09-18,0.000245839,0.000154136,0.000143431,0.000137248,0.000164293,0.015625276,0.000152056,94.08,94.7185,93.25,93.4
2015-09-21,0.000579206,0.000156428,0.000180806,0.000240541,0.000265655,0.023854143,0.000179352,93.87,94.6,92.3701,93.13
2015-09-22,0.000194076,0.000194229,0.000184603,0.000155549,0.000157766,0.01683723,8.79E-05,92.26,93.44,91.8799,93.27
2015-09-23,0.000114633,0.00010384,9.80E-05,8.52E-05,5.56E-05,0.012241106,8.36E-05,93.2499,93.7,92.56,92.9886
2015-09-24,0.000166505,0.000156819,0.000151665,0.000159206,0.000184094,0.012612712,0.000110083,92.56,92.9349,91.7701,92.51
2015-09-25,0.000159444,0.000149357,0.000150156,0.000184326,0.000212917,0.025724017,0.000135141,92.84,93.125,90.76,91
2015-09-28,0.000254252,0.000295969,0.000355599,0.00034518,0.000403837,0.021676593,0.000318575,90.7,91.87,89.9,91.34
2015-09-29,0.000348611,0.000399734,0.000384662,0.00050069,0.000358145,0.021576499,0.000305436,92.15,93.8329,91.83,93.06
2015-09-30,0.000232349,0.0003108,0.000342145,0.000341975,0.000217446,0.078882427,0.000196372,93.74,100.1906,92.591,93.3333
2015-10-01,0.001036228,0.000156872,0.000196084,0.000141476,0.000165535,0.022414732,0.000194976,93.43,93.84,91.76,93.13
2015-10-02,0.000374174,0.000305901,0.000346208,0.000259427,0.000222778,0.022499469,0.000155616,92.14,93.94,91.85,93.92
2015-10-05,0.000120878,0.000108863,7.11E-05,8.04E-05,6.79E-05,0.007888021,7.02E-05,94.145,94.82,94.075,94.74
2015-10-06,0.000155936,0.00018421,0.000192547,0.000227602,0.000244504,0.021235442,0.000165705,94.52,94.567,92.58,93.42
2015-10-07,0.000300347,0.0001978,0.000160523,0.000146251,0.000153457,0.020968681,0.0002212,94.19,95.42,93.44,95.008
2015-10-08,0.000210841,0.000133546,0.000125819,0.000106511,0.000106027,0.014602368,0.000114154,94.74,95.19,93.8101,95.05
2015-10-09,0.001431383,0.000114218,9.59E-05,6.62E-05,7.24E-05,0.032838455,0.00010269,95.14,95.96,92.86,95.3999
2015-10-12,0.000166908,0.000133492,0.000174326,0.000201298,5.38E-05,0.025306724,0.00016307,95.022,96.4697,94.059,95.9999
2015-10-13,0.000379112,0.000392552,0.000265143,0.000330757,0.000164587,0.020153931,0.000162674,94.7401,96.23,94.31,95.4801
2015-10-14,0.000178615,0.000144529,0.000126614,0.000129861,8.76E-05,0.019254632,0.000136754,95.21,95.96,94.13,94.56
